year_run,index,batch,Desorb.Start.Time,FileName,verdict,samplename,format,file1,file2,file3,file4,file5,file6,file7,site,type,vial,sample,time,date_text,date,rundate,gc_n,split_notes
2019,1147,,2019-08-01T10:04:43Z,L2261DJuly30_07312019.qgd,,L2261DJuly30_07312019,SPTMonD,L2261DJuly30,7312019,,,,,,Lagg,floral,,2261,D,July30,2019-07-30,2019-07-31,,
2019,1148,,2019-08-01T10:35:51Z,L2262DJuly30_07312019.qgd,,L2262DJuly30_07312019,SPTMonD,L2262DJuly30,7312019,,,,,,Lagg,floral,,2262,D,July30,2019-07-30,2019-07-31,,
2019,1149,,2019-08-01T11:06:49Z,L2263DJuly30_07312019.qgd,,L2263DJuly30_07312019,SPTMonD,L2263DJuly30,7312019,,,,,,Lagg,floral,,2263,D,July30,2019-07-30,2019-07-31,,
2019,1150,,2019-08-01T11:37:55Z,L2264DJuly30_07312019.qgd,,L2264DJuly30_07312019,SPTMonD,L2264DJuly30,7312019,,,,,,Lagg,floral,,2264,D,July30,2019-07-30,2019-07-31,,
2019,1151,,2019-08-01T12:08:53Z,L2265DJuly30_07312019.qgd,,L2265DJuly30_07312019,SPTMonD,L2265DJuly30,7312019,,,,,,Lagg,floral,,2265,D,July30,2019-07-30,2019-07-31,,
2019,1152,,2019-08-01T12:39:59Z,L2266DJuly30_07312019.qgd,,L2266DJuly30_07312019,SPTMonD,L2266DJuly30,7312019,,,,,,Lagg,floral,,2266,D,July30,2019-07-30,2019-07-31,,
2019,1280,,2019-08-05T15:51:55Z,L2252July30_852019_02.qgd,,L2252July30_852019_02,other,L2252July30,852019,2,,,,,Lagg,floral,,2252,D,July30,2019-07-30,2019-08-05,,duplicated
2019,1281,,2019-08-05T16:22:53Z,L2251July30_852019_03.qgd,,L2251July30_852019_03,other,L2251July30,852019,3,,,,,Lagg,floral,,2251,D,July30,2019-07-30,2019-08-05,,duplicated
2019,1282,,2019-08-05T16:54:05Z,L2273July30_852019_04.qgd,,L2273July30_852019_04,other,L2273July30,852019,4,,,,,Lagg,floral,,2273,D,July30,2019-07-30,2019-08-05,,duplicated
2019,1283,,2019-08-05T17:25:23Z,L2269July30_852019_05.qgd,,L2269July30_852019_05,other,L2269July30,852019,5,,,,,Lagg,floral,,2269,D,July30,2019-07-30,2019-08-05,,duplicated
2019,1284,,2019-08-05T17:56:56Z,L2060July30_852019_06.qgd,,L2060July30_852019_06,other,L2060July30,852019,6,,,,,Lagg,floral,,2060,D,July30,2019-07-30,2019-08-05,,duplicated
2019,1292,,2019-08-06T01:43:47Z,IAirKWAug2_08052019.qgd,,IAirKWAug2_08052019,other,IAirKWAug2,8052019,,,,,,Ihyb,ambient,,AirKW,D,Aug2,2019-08-02,2019-08-05,,add D
2019,1293,,2019-08-06T02:16:28Z,I1DAug2_08052019.qgd,,I1DAug2_08052019,SPTMonD,I1DAug2,8052019,,,,,,Ihyb,floral,,1,D,Aug2,2019-08-02,2019-08-05,,
2019,1294,,2019-08-06T02:48:35Z,I2DAug2_08052019.qgd,,I2DAug2_08052019,SPTMonD,I2DAug2,8052019,,,,,,Ihyb,floral,,2,D,Aug2,2019-08-02,2019-08-05,,
2019,1295,,2019-08-06T03:21:20Z,I4DAug2_08052019.qgd,,I4DAug2_08052019,SPTMonD,I4DAug2,8052019,,,,,,Ihyb,floral,,4,D,Aug2,2019-08-02,2019-08-05,,
2019,1296,,2019-08-06T03:53:33Z,I5DAug2_08052019.qgd,,I5DAug2_08052019,SPTMonD,I5DAug2,8052019,,,,,,Ihyb,floral,,5,D,Aug2,2019-08-02,2019-08-05,,
2019,1297,,2019-08-06T04:25:33Z,I6DAug2_08052019.qgd,,I6DAug2_08052019,SPTMonD,I6DAug2,8052019,,,,,,Ihyb,floral,,6,D,Aug2,2019-08-02,2019-08-05,,
2019,1298,,2019-08-06T04:57:21Z,I7DAug2_08052019.qgd,,I7DAug2_08052019,SPTMonD,I7DAug2,8052019,,,,,,Ihyb,floral,,7,D,Aug2,2019-08-02,2019-08-05,,
2019,1299,,2019-08-06T05:28:59Z,I8DAug2_08052019.qgd,,I8DAug2_08052019,SPTMonD,I8DAug2,8052019,,,,,,Ihyb,floral,,8,D,Aug2,2019-08-02,2019-08-05,,
2019,1300,,2019-08-06T06:00:21Z,I9DAug2_08052019.qgd,,I9DAug2_08052019,SPTMonD,I9DAug2,8052019,,,,,,Ihyb,floral,,9,D,Aug2,2019-08-02,2019-08-05,,
2019,1301,,2019-08-06T06:32:33Z,IAir2KWAug2_08052019.qgd,,IAir2KWAug2_08052019,other,IAir2KWAug2,8052019,,,,,,Ihyb,ambient,,Air2KW,D,Aug2,2019-08-02,2019-08-05,,add D
2019,1302,,2019-08-06T07:02:59Z,I10DAug2_08052019.qgd,,I10DAug2_08052019,SPTMonD,I10DAug2,8052019,,,,,,Ihyb,floral,,10,D,Aug2,2019-08-02,2019-08-05,,
2019,1303,,2019-08-06T07:34:16Z,I12DAug2_08052019.qgd,,I12DAug2_08052019,SPTMonD,I12DAug2,8052019,,,,,,Ihyb,floral,,12,D,Aug2,2019-08-02,2019-08-05,,
2019,1304,,2019-08-06T08:05:36Z,I17DAug2_08052019.qgd,,I17DAug2_08052019,SPTMonD,I17DAug2,8052019,,,,,,Ihyb,floral,,17,D,Aug2,2019-08-02,2019-08-05,,
2019,1305,,2019-08-06T08:36:51Z,I19DAug2_08052019.qgd,,I19DAug2_08052019,SPTMonD,I19DAug2,8052019,,,,,,Ihyb,floral,,19,D,Aug2,2019-08-02,2019-08-05,,
2019,1306,,2019-08-06T09:08:04Z,I20DAug2_08052019.qgd,,I20DAug2_08052019,SPTMonD,I20DAug2,8052019,,,,,,Ihyb,floral,,20,D,Aug2,2019-08-02,2019-08-05,,
2019,1307,,2019-08-06T09:39:16Z,I21DAug2_08052019.qgd,,I21DAug2_08052019,SPTMonD,I21DAug2,8052019,,,,,,Ihyb,floral,,21,D,Aug2,2019-08-02,2019-08-05,,
2019,1308,,2019-08-06T10:10:22Z,I23DAug2_08052019.qgd,leak-blank,I23DAug2_08052019,SPTMonD,I23DAug2,8052019,,,,,,Ihyb,floral,,23,D,Aug2,2019-08-02,2019-08-05,,
2019,1309,,2019-08-06T10:41:28Z,I24DAug2_08052019.qgd,,I24DAug2_08052019,SPTMonD,I24DAug2,8052019,,,,,,Ihyb,floral,,24,D,Aug2,2019-08-02,2019-08-05,,
2019,1310,,2019-08-06T11:12:01Z,I25DAug2_08052019.qgd,,I25DAug2_08052019,SPTMonD,I25DAug2,8052019,,,,,,Ihyb,floral,,25,D,Aug2,2019-08-02,2019-08-05,,
2019,1312,,2019-08-06T14:19:53Z,IAirJNAug2_08062019.qgd,,IAirJNAug2_08062019,other,IAirJNAug2,8062019,,,,,,Ihyb,ambient,,AirJN,D,Aug2,2019-08-02,2019-08-06,,add D
2019,1313,,2019-08-06T14:50:34Z,IAir2LSAug2_08062019.qgd,,IAir2LSAug2_08062019,other,IAir2LSAug2,8062019,,,,,,Ihyb,ambient,,Air2LS,D,Aug2,2019-08-02,2019-08-06,,add D
2019,1314,,2019-08-06T15:21:32Z,I22DAug2_08062019.qgd,,I22DAug2_08062019,SPTMonD,I22DAug2,8062019,,,,,,Ihyb,floral,,22,D,Aug2,2019-08-02,2019-08-06,,
2019,1315,,2019-08-06T15:52:41Z,I26DAug2_08062019.qgd,,I26DAug2_08062019,SPTMonD,I26DAug2,8062019,,,,,,Ihyb,floral,,26,D,Aug2,2019-08-02,2019-08-06,,
2019,1316,,2019-08-06T16:23:42Z,I27DAug2_08062019.qgd,,I27DAug2_08062019,SPTMonD,I27DAug2,8062019,,,,,,Ihyb,floral,,27,D,Aug2,2019-08-02,2019-08-06,,
2019,1317,,2019-08-06T16:55:04Z,I28DAug2_08062019.qgd,,I28DAug2_08062019,SPTMonD,I28DAug2,8062019,,,,,,Ihyb,floral,,28,D,Aug2,2019-08-02,2019-08-06,,
2019,1318,,2019-08-06T17:26:33Z,I29DAug2_08062019.qgd,,I29DAug2_08062019,SPTMonD,I29DAug2,8062019,,,,,,Ihyb,floral,,29,D,Aug2,2019-08-02,2019-08-06,,
2019,1319,,2019-08-06T17:58:18Z,I30DAug2_08062019.qgd,,I30DAug2_08062019,SPTMonD,I30DAug2,8062019,,,,,,Ihyb,floral,,30,D,Aug2,2019-08-02,2019-08-06,,
2019,1320,,2019-08-06T18:30:20Z,I32DAug2_08062019.qgd,,I32DAug2_08062019,SPTMonD,I32DAug2,8062019,,,,,,Ihyb,floral,,32,D,Aug2,2019-08-02,2019-08-06,,
2019,1321,,2019-08-06T19:03:25Z,IAir1LSAug2_08062019.qgd,,IAir1LSAug2_08062019,other,IAir1LSAug2,8062019,,,,,,Ihyb,ambient,,Air1LS,D,Aug2,2019-08-02,2019-08-06,,add D
2019,1322,,2019-08-06T19:35:07Z,I23DAug2redo_08062019.qgd,,I23DAug2redo_08062019,other,I23DAug2redo,8062019,,,,,,Ihyb,floral,,23,D,Aug2,2019-08-02,2019-08-06,,
2019,1615,,2019-08-15T16:28:55Z,IAirDCAug12_08152019.qgd,,IAirDCAug12_08152019,other,IAirDCAug12,8152019,,,,,,Ihyb,ambient,,AirDC,N,Aug12,2019-08-12,2019-08-15,,Add N
2019,1616,,2019-08-15T16:59:58Z,I1NAug12_08152019.qgd,,I1NAug12_08152019,SPTMonD,I1NAug12,8152019,,,,,,Ihyb,floral,,1,N,Aug12,2019-08-12,2019-08-15,,
2019,1617,,2019-08-15T17:31:18Z,I2NAug12_08152019.qgd,,I2NAug12_08152019,SPTMonD,I2NAug12,8152019,,,,,,Ihyb,floral,,2,N,Aug12,2019-08-12,2019-08-15,,
2019,1618,,2019-08-15T18:02:52Z,I3NAug12_08152019.qgd,,I3NAug12_08152019,SPTMonD,I3NAug12,8152019,,,,,,Ihyb,floral,,3,N,Aug12,2019-08-12,2019-08-15,,
2019,1619,,2019-08-15T18:34:42Z,I4NAug12_08152019.qgd,,I4NAug12_08152019,SPTMonD,I4NAug12,8152019,,,,,,Ihyb,floral,,4,N,Aug12,2019-08-12,2019-08-15,,
2019,1620,,2019-08-15T19:06:59Z,I5DAug12_08152019.qgd,,I5DAug12_08152019,SPTMonD,I5DAug12,8152019,,,,,,Ihyb,floral,,5,N,Aug12,2019-08-12,2019-08-15,,changed D>N
2019,1621,,2019-08-15T19:39:27Z,I6NAug12_08152019.qgd,,I6NAug12_08152019,SPTMonD,I6NAug12,8152019,,,,,,Ihyb,floral,,6,N,Aug12,2019-08-12,2019-08-15,,
2019,1622,,2019-08-15T20:11:20Z,I7NAug12_08152019.qgd,,I7NAug12_08152019,SPTMonD,I7NAug12,8152019,,,,,,Ihyb,floral,,7,N,Aug12,2019-08-12,2019-08-15,,
2019,1623,,2019-08-15T20:43:26Z,I8NAug12_08152019.qgd,,I8NAug12_08152019,SPTMonD,I8NAug12,8152019,,,,,,Ihyb,floral,,8,N,Aug12,2019-08-12,2019-08-15,,
2019,1624,,2019-08-15T21:16:26Z,IAirJPAug12_08152019.qgd,,IAirJPAug12_08152019,other,IAirJPAug12,8152019,,,,,,Ihyb,ambient,,AirJP,N,Aug12,2019-08-12,2019-08-15,,Add N
2019,1625,,2019-08-15T21:48:03Z,I10NAug12_08152019.qgd,,I10NAug12_08152019,SPTMonD,I10NAug12,8152019,,,,,,Ihyb,floral,,10,N,Aug12,2019-08-12,2019-08-15,,
2019,1626,,2019-08-15T22:20:46Z,I11NAug12_08152019.qgd,,I11NAug12_08152019,SPTMonD,I11NAug12,8152019,,,,,,Ihyb,floral,,11,N,Aug12,2019-08-12,2019-08-15,,
2019,1627,,2019-08-15T22:53:42Z,I12NAug12_08152019.qgd,,I12NAug12_08152019,SPTMonD,I12NAug12,8152019,,,,,,Ihyb,floral,,12,N,Aug12,2019-08-12,2019-08-15,,
2019,1628,,2019-08-15T23:26:48Z,I13NAug12_08152019.qgd,,I13NAug12_08152019,SPTMonD,I13NAug12,8152019,,,,,,Ihyb,floral,,13,N,Aug12,2019-08-12,2019-08-15,,
2019,1629,,2019-08-15T23:59:54Z,I14NAug12_08152019.qgd,,I14NAug12_08152019,SPTMonD,I14NAug12,8152019,,,,,,Ihyb,floral,,14,N,Aug12,2019-08-12,2019-08-15,,
2019,1630,,2019-08-16T00:33:03Z,I16NAug12_08152019.qgd,,I16NAug12_08152019,SPTMonD,I16NAug12,8152019,,,,,,Ihyb,floral,,16,N,Aug12,2019-08-12,2019-08-15,,
2019,1631,,2019-08-16T01:06:15Z,II17NAug12_08152019.qgd,,II17NAug12_08152019,SPTMonD,II17NAug12,8152019,,,,,,Ihyb,floral,,I17,N,Aug12,2019-08-12,2019-08-15,,
2019,1632,,2019-08-16T01:39:06Z,I18NAug12_08152019.qgd,,I18NAug12_08152019,SPTMonD,I18NAug12,8152019,,,,,,Ihyb,floral,,18,N,Aug12,2019-08-12,2019-08-15,,
2019,1633,,2019-08-16T02:11:30Z,I19NAug12_08152019.qgd,,I19NAug12_08152019,SPTMonD,I19NAug12,8152019,,,,,,Ihyb,floral,,19,N,Aug12,2019-08-12,2019-08-15,,
2019,1635,,2019-08-16T14:04:42Z,IAirJNAug12_08162019.qgd,,IAirJNAug12_08162019,other,IAirJNAug12,8162019,,,,,,Ihyb,ambient,,AirJN,N,Aug12,2019-08-12,2019-08-16,,Add N
2019,1636,,2019-08-16T14:36:06Z,I20NAug12_08162019.qgd,,I20NAug12_08162019,SPTMonD,I20NAug12,8162019,,,,,,Ihyb,floral,,20,N,Aug12,2019-08-12,2019-08-16,,
2019,1637,,2019-08-16T15:07:21Z,I21NAug12_08162019.qgd,,I21NAug12_08162019,SPTMonD,I21NAug12,8162019,,,,,,Ihyb,floral,,21,N,Aug12,2019-08-12,2019-08-16,,
2019,1638,,2019-08-16T15:38:47Z,I22NAug12_08162019.qgd,,I22NAug12_08162019,SPTMonD,I22NAug12,8162019,,,,,,Ihyb,floral,,22,N,Aug12,2019-08-12,2019-08-16,,
2019,1639,,2019-08-16T16:09:58Z,I23NAug12_08162019.qgd,,I23NAug12_08162019,SPTMonD,I23NAug12,8162019,,,,,,Ihyb,floral,,23,N,Aug12,2019-08-12,2019-08-16,,
2019,1640,,2019-08-16T16:41:23Z,I24NAug12_08162019.qgd,,I24NAug12_08162019,SPTMonD,I24NAug12,8162019,,,,,,Ihyb,floral,,24,N,Aug12,2019-08-12,2019-08-16,,
2019,1641,,2019-08-16T17:12:48Z,I25NAug12_08162019.qgd,,I25NAug12_08162019,SPTMonD,I25NAug12,8162019,,,,,,Ihyb,floral,,25,N,Aug12,2019-08-12,2019-08-16,,
2019,1642,,2019-08-16T17:44:25Z,I27NAug12_08162019.qgd,,I27NAug12_08162019,SPTMonD,I27NAug12,8162019,,,,,,Ihyb,floral,,27,N,Aug12,2019-08-12,2019-08-16,,
2019,1643,,2019-08-16T18:16:16Z,I28NAug12_08162019.qgd,,I28NAug12_08162019,SPTMonD,I28NAug12,8162019,,,,,,Ihyb,floral,,28,N,Aug12,2019-08-12,2019-08-16,,
2019,1644,,2019-08-16T18:49:22Z,IAirKWAug12_08162019.qgd,,IAirKWAug12_08162019,other,IAirKWAug12,8162019,,,,,,Ihyb,ambient,,AirKW,N,Aug12,2019-08-12,2019-08-16,,Add N
2019,1645,,2019-08-16T19:21:05Z,I29NAug12_08162019.qgd,,I29NAug12_08162019,SPTMonD,I29NAug12,8162019,,,,,,Ihyb,floral,,29,N,Aug12,2019-08-12,2019-08-16,,
2019,1646,,2019-08-16T19:54:00Z,I30NAug12_08162019.qgd,,I30NAug12_08162019,SPTMonD,I30NAug12,8162019,,,,,,Ihyb,floral,,30,N,Aug12,2019-08-12,2019-08-16,,
2019,1648,,2019-08-16T20:58:39Z,I32NAug12_08162019.qgd,,I32NAug12_08162019,SPTMonD,I32NAug12,8162019,,,,,,Ihyb,floral,,32,N,Aug12,2019-08-12,2019-08-16,,
2019,395,,2019-08-05T15:21:28Z,Blank1_852019_01.qgd,,Blank1_852019_01,noname,Blank1,852019,1,,,,,,blank,,,,Blank1,,2019-08-05,1,
2019,396,,2019-08-05T15:51:55Z,L2252July30_852019_02.qgd,,L2252July30_852019_02,other,L2252July30,852019,2,,,,,Lagg,floral,,2252,D,July30,2019-07-30,2019-08-05,2,duplicated
2019,397,,2019-08-05T16:22:53Z,L2251July30_852019_03.qgd,,L2251July30_852019_03,other,L2251July30,852019,3,,,,,Lagg,floral,,2251,D,July30,2019-07-30,2019-08-05,3,duplicated
2019,398,,2019-08-05T16:54:05Z,L2273July30_852019_04.qgd,,L2273July30_852019_04,other,L2273July30,852019,4,,,,,Lagg,floral,,2273,D,July30,2019-07-30,2019-08-05,4,duplicated
2019,399,,2019-08-05T17:25:23Z,L2269July30_852019_05.qgd,,L2269July30_852019_05,other,L2269July30,852019,5,,,,,Lagg,floral,,2269,D,July30,2019-07-30,2019-08-05,5,duplicated
2019,400,,2019-08-05T17:56:56Z,L2060July30_852019_06.qgd,,L2060July30_852019_06,other,L2060July30,852019,6,,,,,Lagg,floral,,2060,D,July30,2019-07-30,2019-08-05,6,duplicated
2021,602,maxfield210708.txt,2021-07-09T16:02:05Z,VF_17_125_200717_782021_35.qgd,,VF_17_125_200717_782021_35,underscores,VF,17,125,200717,782021,35,,VF,floral,17,125,D,200717,2020-07-17,2021-07-08,35,add D
2021,603,maxfield210708.txt,2021-07-09T16:33:16Z,Ihyb_30_380_200721_782021_36.qgd,,Ihyb_30_380_200721_782021_36,underscores,Ihyb,30,380,200721,782021,36,,Ihyb,floral,30,380,D,200721,2020-07-21,2021-07-08,36,add D
2021,737,maxfield210714.txt,2021-07-14T17:00:32Z,27_383_Ihyb_200716_7142021_02.qgd,,27_383_Ihyb_200716_7142021_02,underscores,27,383,Ihyb,200716,7142021,2,,Ihyb,floral,27,383,N,200716,2020-07-15,2021-07-14,2,"change 07-16>07-15, add N"
2021,738,maxfield210714.txt,2021-07-14T17:30:58Z,28_382_Ihyb_200716_7142021_03.qgd,,28_382_Ihyb_200716_7142021_03,underscores,28,382,Ihyb,200716,7142021,3,,Ihyb,floral,28,382,N,200716,2020-07-15,2021-07-14,3,"change 07-16>07-15, add N"
2021,739,maxfield210714.txt,2021-07-14T18:01:34Z,20_390_Ihyb_200716_7142021_04.qgd,,20_390_Ihyb_200716_7142021_04,underscores,20,390,Ihyb,200716,7142021,4,,Ihyb,floral,20,390,N,200716,2020-07-15,2021-07-14,4,"change 07-16>07-15, add N"
2021,740,maxfield210714.txt,2021-07-14T18:32:19Z,21_389_Ihyb_200716_7142021_05.qgd,,21_389_Ihyb_200716_7142021_05,underscores,21,389,Ihyb,200716,7142021,5,,Ihyb,floral,21,389,N,200716,2020-07-15,2021-07-14,5,"change 07-16>07-15, add N"
2021,741,maxfield210714.txt,2021-07-14T19:03:08Z,23_387_Ihyb_200716_7142021_06.qgd,,23_387_Ihyb_200716_7142021_06,underscores,23,387,Ihyb,200716,7142021,6,,Ihyb,floral,23,387,N,200716,2020-07-15,2021-07-14,6,"change 07-16>07-15, add N"
2021,742,maxfield210714.txt,2021-07-14T19:33:55Z,5_line__Ihyb_200716_7142021_07.qgd,,5_line__Ihyb_200716_7142021_07,underscores,5,line,Ihyb,200716,7142021,7,,Ihyb,floral,5,line,N,200716,2020-07-15,2021-07-14,7,"change 07-16>07-15, add N"
2021,743,maxfield210714.txt,2021-07-14T20:04:39Z,6_line_Ihyb_200716_7142021_08.qgd,,6_line_Ihyb_200716_7142021_08,underscores,6,line,Ihyb,200716,7142021,8,,Ihyb,floral,6,line,N,200716,2020-07-15,2021-07-14,8,"change 07-16>07-15, add N"
2021,744,maxfield210714.txt,2021-07-14T20:35:15Z,air_ST_Ihyb_200716_7142021_09.qgd,,air_ST_Ihyb_200716_7142021_09,underscores,air,ST,Ihyb,200716,7142021,9,,Ihyb,ambient,,airST,N,200716,2020-07-15,2021-07-14,9,"change 07-16>07-15, add N"
2021,745,maxfield210714.txt,2021-07-14T21:06:02Z,line_381_Ihyb_200716_7142021_10.qgd,,line_381_Ihyb_200716_7142021_10,underscores,line,381,Ihyb,200716,7142021,10,,Ihyb,floral,,381,N,200716,2020-07-15,2021-07-14,10,"change 07-16>07-15, add N"
2021,746,maxfield210714.txt,2021-07-14T21:37:42Z,line_2283_Ihyb_200716_7142021_11.qgd,,line_2283_Ihyb_200716_7142021_11,underscores,line,2283,Ihyb,200716,7142021,11,,Ihyb,floral,,2283,N,200716,2020-07-15,2021-07-14,11,"change 07-16>07-15, add N"
2021,747,maxfield210714.txt,2021-07-14T22:08:08Z,15_395_Ihyb_200721_7142021_12.qgd,,15_395_Ihyb_200721_7142021_12,underscores,15,395,Ihyb,200721,7142021,12,,Ihyb,floral,15,395,D,200721,2020-07-21,2021-07-14,12,add D
2021,748,maxfield210714.txt,2021-07-14T22:39:00Z,6_2245_Ihyb_200721_7142021_13.qgd,,6_2245_Ihyb_200721_7142021_13,underscores,6,2245,Ihyb,200721,7142021,13,,Ihyb,floral,6,2245,D,200721,2020-07-21,2021-07-14,13,add D
2021,749,maxfield210714.txt,2021-07-14T23:09:59Z,14_396_Ihyb_200721_7142021_14.qgd,,14_396_Ihyb_200721_7142021_14,underscores,14,396,Ihyb,200721,7142021,14,,Ihyb,floral,14,396,D,200721,2020-07-21,2021-07-14,14,add D
2021,750,maxfield210714.txt,2021-07-14T23:40:54Z,8_2294_Ihyb_200721_7142021_15.qgd,,8_2294_Ihyb_200721_7142021_15,underscores,8,2294,Ihyb,200721,7142021,15,,Ihyb,floral,8,2294,D,200721,2020-07-21,2021-07-14,15,add D
2021,751,maxfield210714.txt,2021-07-15T00:11:40Z,18_392_Ihyb_200721_7142021_16.qgd,,18_392_Ihyb_200721_7142021_16,underscores,18,392,Ihyb,200721,7142021,16,,Ihyb,floral,18,392,D,200721,2020-07-21,2021-07-14,16,add D
2021,752,maxfield210714.txt,2021-07-15T00:42:30Z,12_398_Ihyb_200721_7142021_17.qgd,,12_398_Ihyb_200721_7142021_17,underscores,12,398,Ihyb,200721,7142021,17,,Ihyb,floral,12,398,D,200721,2020-07-21,2021-07-14,17,add D
2021,753,maxfield210714.txt,2021-07-15T01:13:17Z,air_JP_Ihyb_200721_7142021_18.qgd,,air_JP_Ihyb_200721_7142021_18,underscores,air,JP,Ihyb,200721,7142021,18,,Ihyb,ambient,,airJP,D,200721,2020-07-21,2021-07-14,18,add D
2021,754,maxfield210714.txt,2021-07-15T01:44:03Z,nolabel_Ihyb_200721_7142021_19.qgd,,nolabel_Ihyb_200721_7142021_19,underscores,nolabel,Ihyb,200721,7142021,19,,,Ihyb,floral,,nolabel,D,200721,2020-07-21,2021-07-14,19,add D
2021,755,maxfield210714.txt,2021-07-15T02:14:44Z,5_Ihyb_nodate_7142021_20.qgd,,5_Ihyb_nodate_7142021_20,underscores,5,Ihyb,nodate,7142021,20,,,Ihyb,floral,,5,N,nodate,2020-07-15,2021-07-14,20,duplicated
2021,756,maxfield210714.txt,2021-07-15T02:29:57Z,5_Ihyb_nodate_7142021_20.qgd,,5_Ihyb_nodate_7142021_20,underscores,5,Ihyb,nodate,7142021,20,,,Ihyb,floral,,5,N,nodate,2020-07-15,2021-07-14,20,duplicated
2021,772,maxfield210715.txt,2021-07-16T00:59:01Z,3015_Ihyb_nodate_7152021_02.qgd,,3015_Ihyb_nodate_7152021_02,underscores,3015,Ihyb,nodate,7152021,2,,,Ihyb,floral,,3015,N,nodate,2020-07-15,2021-07-15,2,"guessed date based on metadata, could be 7/21 too"
2021,773,maxfield210715.txt,2021-07-16T01:31:22Z,400_Ihyb_nodate_7152021_03.qgd,,400_Ihyb_nodate_7152021_03,underscores,400,Ihyb,nodate,7152021,3,,,Ihyb,floral,,400,N,nodate,2020-07-15,2021-07-15,3,"guessed date based on metadata, could be 7/21 too"
2021,774,maxfield210715.txt,2021-07-16T02:04:22Z,2200_Ihyb_nodate_7152021_04.qgd,,2200_Ihyb_nodate_7152021_04,underscores,2200,Ihyb,nodate,7152021,4,,,Ihyb,floral,,2200,N,nodate,2020-07-15,2021-07-15,4,"guessed date based on metadata, could be 7/21 too"
2021,775,maxfield210715.txt,2021-07-16T02:37:00Z,28_382_Ihyb_200721_7152021_05.qgd,,28_382_Ihyb_200721_7152021_05,underscores,28,382,Ihyb,200721,7152021,5,,Ihyb,floral,28,382,D,200721,2020-07-21,2021-07-15,5,add D
2021,776,maxfield210715.txt,2021-07-16T03:09:24Z,27_383_Ihyb_200721_7152021_06.qgd,,27_383_Ihyb_200721_7152021_06,underscores,27,383,Ihyb,200721,7152021,6,,Ihyb,floral,27,383,D,200721,2020-07-21,2021-07-15,6,add D
2021,777,maxfield210715.txt,2021-07-16T03:41:34Z,25_385_Ihyb_200721_7152021_07.qgd,,25_385_Ihyb_200721_7152021_07,underscores,25,385,Ihyb,200721,7152021,7,,Ihyb,floral,25,385,D,200721,2020-07-21,2021-07-15,7,add D
2021,778,maxfield210715.txt,2021-07-16T04:13:27Z,384_Ihyb_Ihyb_200721_7152021_08.qgd,,384_Ihyb_Ihyb_200721_7152021_08,underscores,384,Ihyb,Ihyb,200721,7152021,8,,Ihyb,floral,,384,D,200721,2020-07-21,2021-07-15,8,add D
2021,779,maxfield210715.txt,2021-07-16T04:45:07Z,387_Ihyb_200721_7152021_09.qgd,,387_Ihyb_200721_7152021_09,underscores,387,Ihyb,200721,7152021,9,,,Ihyb,floral,,387,D,200721,2020-07-21,2021-07-15,9,add D
2021,780,maxfield210715.txt,2021-07-16T05:16:37Z,air_ST_Ihyb_200721_7152021_10.qgd,,air_ST_Ihyb_200721_7152021_10,underscores,air,ST,Ihyb,200721,7152021,10,,Ihyb,ambient,,airST,D,200721,2020-07-21,2021-07-15,10,add D
2021,781,maxfield210715.txt,2021-07-16T05:48:53Z,389_Ihyb_200721_7152021_11.qgd,,389_Ihyb_200721_7152021_11,underscores,389,Ihyb,200721,7152021,11,,,Ihyb,floral,,389,D,200721,2020-07-21,2021-07-15,11,add D
2021,782,maxfield210715.txt,2021-07-16T06:19:19Z,7_228_Ihyb_200721_7152021_12.qgd,,7_228_Ihyb_200721_7152021_12,underscores,7,228,Ihyb,200721,7152021,12,,Ihyb,floral,7,228,D,200721,2020-07-21,2021-07-15,12,add D
2021,783,maxfield210715.txt,2021-07-16T06:50:32Z,399_Ihyb_200721_7152021_13.qgd,,399_Ihyb_200721_7152021_13,underscores,399,Ihyb,200721,7152021,13,,,Ihyb,floral,,399,D,200721,2020-07-21,2021-07-15,13,add D
2021,784,maxfield210715.txt,2021-07-16T07:21:21Z,2282_Ihyb_200721_7152021_14.qgd,,2282_Ihyb_200721_7152021_14,underscores,2282,Ihyb,200721,7152021,14,,,Ihyb,floral,,2282,D,200721,2020-07-21,2021-07-15,14,add D
2021,785,maxfield210715.txt,2021-07-16T07:52:20Z,2283_Ihyb_200721_7152021_15.qgd,,2283_Ihyb_200721_7152021_15,underscores,2283,Ihyb,200721,7152021,15,,,Ihyb,floral,,2283,D,200721,2020-07-21,2021-07-15,15,add D
2021,786,maxfield210715.txt,2021-07-16T08:23:14Z,VF_4_129_200717_7152021_16.qgd,,VF_4_129_200717_7152021_16,underscores,VF,4,129,200717,7152021,16,,VF,floral,4,129,D,200717,2020-07-17,2021-07-15,16,add D
2021,787,maxfield210715.txt,2021-07-16T08:54:08Z,VF_3_32_200717_7152021_17.qgd,,VF_3_32_200717_7152021_17,underscores,VF,3,32,200717,7152021,17,,VF,floral,3,32,D,200717,2020-07-17,2021-07-15,17,add D
2021,788,maxfield210715.txt,2021-07-16T09:24:47Z,VF_21_129_200717_7152021_18.qgd,,VF_21_129_200717_7152021_18,underscores,VF,21,129,200717,7152021,18,,VF,floral,21,129,D,200717,2020-07-17,2021-07-15,18,add D
